"compliment_id","user_id","number_of_compliments"
"2","53030","Low"
"2","53033","Low"
"2","53037","Low"
"2","53038","Low"
"2","53051","Low"
"2","53052","Medium"
"2","53056","Low"
"2","53058","Low"
"2","53067","Low"
"2","53070","Low"
"2","53076","Low"
"2","53090","Medium"
"2","53096","Medium"
"2","53109","Low"
"2","53112","Low"
"2","53113","Low"
"2","53118","Low"
"2","53124","Low"
"2","53128","Low"
"2","53138","Low"
"2","53139","High"
"2","53140","Low"
"2","53142","Low"
"2","53153","Low"
"2","53156","Low"
"2","53157","High"
"2","53159","Low"
"2","53162","Low"
"2","53176","Low"
"2","53177","Low"
"2","53181","Low"
"2","53185","Medium"
"2","53189","Low"
"2","53192","Low"
"2","53193","Medium"
"2","53195","Low"
"2","53196","Low"
"2","53213","Low"
"2","53219","Low"
"2","53222","Low"
"2","53225","Medium"
"2","53229","Low"
"2","53232","High"
"2","53238","Low"
"2","53239","Low"
"2","53240","Medium"
"2","53243","Low"
"2","53250","Low"
"2","53258","Low"
"2","53263","Low"
"2","53264","Uber"
"2","53265","Low"
"2","53275","Low"
"2","53279","Low"
"2","53285","Low"
"2","53286","Low"
"2","53295","Low"
"2","53297","Medium"
"2","53302","Medium"
"2","53305","Low"
"2","53306","Medium"
"2","53307","Low"
"2","53312","Low"
"2","53321","Low"
"2","53339","Low"
"2","53340","Low"
"2","53342","Medium"
"2","53359","Low"
"2","53376","Low"
"2","53377","Low"
"2","53389","Low"
"2","53391","Low"
"2","53394","Low"
"2","53399","Low"
"2","53401","Low"
"2","53402","Low"
"2","53404","Uber"
"2","53409","Low"
"2","53411","Low"
"2","53412","Low"
"2","53416","Low"
"2","53423","Low"
"2","53425","Medium"
"2","53428","Low"
"2","53431","Low"
"2","53441","Low"
"2","53442","Low"
"2","53444","Low"
"2","53446","Low"
"2","53454","Uber"
"2","53459","Low"
"2","53460","Low"
"2","53461","Low"
"2","53468","Low"
"2","53471","Low"
"2","53486","Low"
"2","53489","Low"
"2","53495","Medium"
"2","53497","High"
"2","53500","Low"
"2","53501","Low"
"2","53502","Low"
"2","53504","Low"
"2","53505","Low"
"2","53527","Low"
"2","53530","Low"
"2","53533","Low"
"2","53535","Low"
"2","53537","Low"
"2","53539","Low"
"2","53546","Medium"
"2","53554","Low"
"2","53555","Low"
"2","53556","High"
"2","53559","Low"
"2","53565","Medium"
"2","53576","Low"
"2","53586","Low"
"2","53589","Medium"
"2","53591","Low"
"2","53593","Low"
"2","53603","Low"
"2","53615","Low"
"2","53618","Low"
"2","53620","Low"
"2","53622","Medium"
"2","53632","Low"
"2","53634","Low"
"2","53637","Low"
"2","53643","High"
"2","53645","Low"
"2","53650","Low"
"2","53653","High"
"2","53655","Medium"
"2","53657","Low"
"2","53671","Medium"
"2","53673","Low"
"2","53682","Low"
"2","53695","Low"
"2","53708","Low"
"2","53711","Medium"
"2","53722","Low"
"2","53724","Low"
"2","53726","Low"
"2","53735","Low"
"2","53741","Low"
"2","53761","High"
"2","53772","High"
"2","53786","Low"
"2","53794","Uber"
"2","53795","Low"
"2","53799","Low"
"2","53803","Medium"
"2","53808","Medium"
"2","53813","Low"
"2","53822","Low"
"2","53829","Low"
"2","53830","Low"
"2","53833","Low"
"2","53837","Low"
"2","53842","Low"
"2","53863","Low"
"2","53874","Low"
"2","53888","Medium"
"2","53892","Low"
"2","53896","Low"
"2","53903","Medium"
"2","53912","Low"
"2","53918","Low"
"2","53921","Low"
"2","53923","Low"
"2","53927","Low"
"2","53929","Low"
"2","53937","Low"
"2","53946","Low"
"2","53949","Low"
"2","53964","Low"
"2","53975","Low"
"2","53976","High"
"2","53978","High"
"2","53984","Low"
"2","53986","High"
"2","53992","Low"
"2","53999","Low"
"2","54000","Medium"
"2","54007","Low"
"2","54009","Low"
"2","54011","Low"
"2","54013","Low"
"2","54024","Low"
"2","54030","Medium"
"2","54032","Low"
"2","54050","Low"
"2","54055","Low"
"2","54057","Uber"
"2","54058","Low"
"2","54063","Low"
"2","54066","Medium"
"2","54067","Low"
"2","54069","Low"
"2","54074","Low"
"2","54088","Low"
"2","54092","Low"
"2","54099","Low"
"2","54104","Low"
"2","54117","Low"
"2","54118","Low"
"2","54119","Medium"
"2","54125","Low"
"2","54137","Low"
"2","54140","Low"
"2","54141","Medium"
"2","54144","Low"
"2","54151","High"
"2","54162","Low"
"2","54163","Low"
"2","54164","Low"
"2","54183","Low"
"2","54188","Low"
"2","54193","Low"
"2","54197","Low"
"2","54200","Uber"
"2","54216","Low"
"2","54225","Low"
"2","54246","Low"
"2","54251","Low"
"2","54259","Medium"
"2","54269","Low"
"2","54271","Low"
"2","54275","Low"
"2","54295","High"
"2","54296","Low"
"2","54299","High"
"2","54303","Low"
"2","54313","High"
"2","54314","Low"
"2","54315","Low"
"2","54317","Low"
"2","54320","Low"
"2","54344","Medium"
"2","54348","Low"
"2","54353","Low"
"2","54354","Low"
"2","54355","High"
"2","54374","Low"
"2","54382","Low"
"2","54389","Low"
"2","54394","Low"
"2","54395","Low"
"2","54399","Low"
"2","54403","Low"
"2","54405","Medium"
"2","54409","Low"
"2","54411","Low"
"2","54417","Uber"
"2","54419","Low"
"2","54425","Low"
"2","54430","Low"
"2","54431","Low"
"2","54434","Low"
"2","54440","Low"
"2","54442","Low"
"2","54443","Medium"
"2","54446","Low"
"2","54447","Low"
"2","54450","Medium"
"2","54452","Low"
"2","54453","Low"
"2","54461","Low"
"2","54464","Low"
"2","54470","Low"
"2","54491","Low"
"2","54497","Low"
"2","54499","Low"
"2","54504","Low"
"2","54506","Low"
"2","54507","Low"
"2","54516","Medium"
"2","54517","Low"
"2","54519","Medium"
"2","54521","Low"
"2","54522","Low"
"2","54525","Medium"
"2","54528","Uber"
"2","54532","Low"
"2","54535","Low"
"2","54541","Low"
"2","54549","Low"
"2","54553","Low"
"2","54560","High"
"2","54576","Low"
"2","54578","Low"
"2","54585","Low"
"2","54591","Low"
"2","54604","Low"
"2","54606","Low"
"2","54610","High"
"2","54611","Medium"
"2","54615","Medium"
"2","54619","Medium"
"2","54627","Low"
"2","54629","Low"
"2","54635","Medium"
"2","54657","Low"
"2","54659","Medium"
"2","54661","Low"
"2","54663","Low"
"2","54667","Low"
"2","54687","Medium"
"2","54695","Low"
"2","54698","Low"
"2","54705","Low"
"2","54722","Medium"
"2","54726","Low"
"2","54731","Medium"
"2","54734","Low"
"2","54736","Medium"
"2","54747","Medium"
"2","54759","Low"
"2","54760","Low"
"2","54761","Uber"
"2","54763","Low"
"2","54765","Low"
"2","54771","High"
"2","54790","Low"
"2","54803","Low"
"2","54804","Low"
"2","54807","Low"
"2","54811","Low"
"2","54812","High"
"2","54814","Low"
"2","54817","Low"
"2","54821","Low"
"2","54830","Medium"
"2","54834","High"
"2","54839","Medium"
"2","54840","Low"
"2","54852","Low"
"2","54853","Low"
"2","54861","Low"
"2","54875","Medium"
"2","54882","Medium"
"2","54891","Low"
"2","54893","Low"
"2","54894","Low"
"2","54896","Low"
"2","54902","Uber"
"2","54903","Medium"
"2","54905","Low"
"2","54906","Low"
"2","54912","Low"
"2","54927","Low"
"2","54934","Low"
"2","54936","Low"
"2","54941","Low"
"2","54947","Low"
"2","54957","Low"
"2","54960","Low"
"2","54964","Low"
"2","54974","Medium"
"2","54977","Low"
"2","54978","Low"
"2","54992","Low"
"2","54995","Low"
"2","55002","Low"
"2","55020","Low"
"2","55023","Low"
"2","55028","Low"
"2","55029","Low"
"2","55040","Low"
"2","55048","Low"
"2","55049","Low"
"2","55051","Low"
"2","55059","Low"
"2","55063","Low"
"2","55064","Uber"
"2","55065","Low"
"2","55067","Low"
"2","55070","Low"
"2","55071","Low"
"2","55072","Low"
"2","55073","Medium"
"2","55074","Low"
"2","55085","Medium"
"2","55087","High"
"2","55092","Low"
"2","55100","Low"
"2","55105","Medium"
"2","55109","Low"
"2","55112","Low"
"2","55121","High"
"2","55122","Medium"
"2","55125","Low"
"2","55129","Low"
"2","55134","Low"
"2","55136","Low"
"2","55146","Low"
"2","55154","Low"
"2","55164","Low"
"2","55166","Low"
"2","55174","Low"
"2","55181","Medium"
"2","55186","Low"
"2","55187","Low"
"2","55191","Low"
"2","55195","Low"
"2","55197","Low"
"2","55200","Low"
"2","55202","Low"
"2","55209","Low"
"2","55220","Low"
"2","55223","Uber"
"2","55224","Low"
"2","55227","Low"
"2","55229","Low"
"2","55230","Low"
"2","55235","Low"
"2","55251","Medium"
"2","55259","Low"
"2","55263","Low"
"2","55281","Low"
"2","55293","Low"
"2","55298","Low"
"2","55305","Low"
"2","55308","Low"
"2","55315","Low"
"2","55316","Low"
"2","55320","Low"
"2","55321","Low"
"2","55348","Low"
"2","55350","Low"
"2","55358","Low"
"2","55359","Medium"
"2","55364","Medium"
"2","55367","Uber"
"2","55370","High"
"2","55372","Low"
"2","55375","Medium"
"2","55377","Low"
"2","55381","Low"
"2","55383","Low"
"2","55386","High"
"2","55389","Low"
"2","55406","Low"
"2","55416","Low"
"2","55421","Low"
"2","55424","High"
"2","55427","Medium"
"2","55438","Low"
"2","55445","High"
"2","55446","Low"
"2","55456","Low"
"2","55459","Low"
"2","55461","High"
"2","55464","Low"
"2","55468","Low"
"2","55469","Low"
"2","55471","Medium"
"2","55475","Low"
"2","55477","Low"
"2","55478","Low"
"2","55483","Low"
"2","55489","Low"
"2","55494","Low"
"2","55508","Low"
"2","55510","Low"
"2","55519","Low"
"2","55520","Low"
"2","55522","High"
"2","55528","Uber"
"2","55538","Low"
"2","55546","Low"
"2","55549","Medium"
"2","55554","Low"
"2","55555","Low"
"2","55587","Low"
"2","55594","Low"
"2","55602","Low"
"2","55613","Low"
"2","55617","Low"
"2","55618","Low"
"2","55625","Low"
"2","55631","Medium"
"2","55647","Low"
"2","55652","Low"
"2","55653","Low"
"2","55659","Low"
"2","55660","Low"
"2","55670","Low"
"2","55675","Medium"
"2","55676","Low"
"2","55679","Low"
"2","55682","Low"
"2","55683","Uber"
"2","55684","Low"
"2","55685","Low"
"2","55687","Low"
"2","55711","Low"
"2","55713","High"
"2","55725","Medium"
"2","55735","Low"
"2","55749","Low"
"2","55751","Low"
"2","55753","Low"
"2","55754","Low"
"2","55769","High"
"2","55770","Low"
"2","55776","Low"
"2","55778","Medium"
"2","55779","High"
"2","55794","High"
"2","55795","Low"
"2","55796","Low"
"2","55797","Low"
"2","55800","Low"
"2","55806","Low"
"2","55817","Low"
"2","55820","Low"
"2","55823","Low"
"2","55824","Low"
"2","55826","Medium"
"2","55828","Medium"
"2","55833","Medium"
"2","55835","Medium"
"2","55837","Medium"
"2","55844","Low"
"2","55856","Low"
"2","55858","Medium"
"2","55859","Low"
"2","55862","Low"
"2","55865","High"
"2","55877","Low"
"2","55882","Low"
"2","55884","Low"
"2","55885","Low"
"2","55888","Low"
"2","55894","Low"
"2","55896","Low"
"2","55900","Low"
"2","55901","Low"
"2","55903","Medium"
"2","55907","Low"
"2","55913","Low"
"2","55916","Low"
"2","55920","Low"
"2","55926","Medium"
"2","55927","Medium"
"2","55932","Low"
"2","55934","Low"
"2","55942","Low"
"2","55943","Uber"
"2","55951","Low"
"2","55955","Low"
"2","55963","Low"
"2","55964","Low"
"2","55973","Low"
"2","55977","Low"
"2","55979","Low"
"2","55985","Low"
"2","55987","Low"
"2","55992","Medium"
"2","56004","Low"
"2","56010","Low"
"2","56017","Low"
"2","56018","Medium"
"2","56022","Medium"
"2","56033","Low"
"2","56036","Low"
"2","56044","Low"
"2","56054","Low"
"2","56056","Low"
"2","56057","Low"
"2","56060","Low"
"2","56069","Low"
"2","56073","Low"
"2","56076","Medium"
"2","56088","Medium"
"2","56092","Low"
"2","56094","High"
"2","56105","Low"
"2","56108","Low"
"2","56109","Low"
"2","56112","Low"
"2","56123","High"
"2","56124","Low"
"2","56128","Low"
"2","56129","Low"
"2","56131","Low"
"2","56138","Medium"
"2","56141","Low"
"2","56151","Low"
"2","56155","Low"
"2","56160","Low"
"2","56165","Low"
"2","56166","Low"
"2","56184","High"
"2","56189","Low"
"2","56195","Low"
"2","56199","Low"
"2","56205","Medium"
"2","56209","Low"
"2","56217","Low"
"2","56228","Low"
"2","56233","Low"
"2","56236","Low"
"2","56249","Uber"
"2","56251","Low"
"2","56255","Low"
"2","56257","Low"
"2","56280","Low"
"2","56288","Low"
"2","56289","Low"
"2","56295","Low"
"2","56308","Low"
"2","56309","Low"
"2","56313","Low"
"2","56320","Low"
"2","56326","Low"
"2","56327","Low"
"2","56328","Low"
"2","56329","Low"
"2","56333","Low"
"2","56345","Low"
"2","56350","Low"
"2","56366","Low"
"2","56369","High"
"2","56378","Low"
"2","56383","Low"
"2","56389","Low"
"2","56390","Low"
"2","56395","Medium"
"2","56396","Low"
"2","56397","Low"
"2","56398","Low"
"2","56401","Low"
"2","56402","Low"
"2","56406","Low"
"2","56408","Low"
"2","56409","Low"
"2","56413","Low"
"2","56415","Low"
"2","56417","Medium"
"2","56431","Low"
"2","56440","High"
"2","56448","Medium"
"2","56454","Low"
"2","56474","Low"
"2","56475","Uber"
"2","56477","Low"
"2","56478","Low"
"2","56486","Low"
"2","56492","Low"
"2","56498","Low"
"2","56506","Low"
"2","56510","Low"
"2","56511","Medium"
"2","56513","Low"
"2","56516","Low"
"2","56527","Low"
"2","56533","Low"
"2","56545","Low"
"2","56549","Low"
"2","56550","Low"
"2","56555","Low"
"2","56557","Low"
"2","56566","Low"
"2","56567","Low"
"2","56572","Medium"
"2","56576","Medium"
"2","56581","Low"
"2","56585","Low"
"2","56595","Low"
"2","56603","High"
"2","56606","Low"
"2","56610","Low"
"2","56612","Low"
"2","56613","Low"
"2","56614","Low"
"2","56617","Low"
"2","56618","Low"
"2","56621","Low"
"2","56642","Medium"
"2","56646","Uber"
"2","56647","Low"
"2","56656","Low"
"2","56659","Low"
"2","56660","High"
"2","56665","Low"
"2","56667","Medium"
"2","56670","Low"
"2","56677","Low"
"2","56682","Low"
"2","56690","Low"
"2","56696","Medium"
"2","56706","Medium"
"2","56711","High"
"2","56721","Medium"
"2","56729","Low"
"2","56734","Low"
"2","56750","Medium"
"2","56753","Low"
"2","56758","Low"
"2","56761","Low"
"2","56764","Medium"
"2","56776","Low"
"2","56777","Low"
"2","56791","Medium"
"2","56793","Low"
"2","56798","Low"
"2","56801","Low"
"2","56810","Low"
"2","56824","Medium"
"2","56834","Low"
"2","56855","High"
"2","56858","Low"
"2","56866","Medium"
"2","56868","Low"
"2","56873","High"
"2","56875","Low"
"2","56888","Low"
"2","56906","Medium"
"2","56918","Low"
"2","56919","Low"
"2","56922","Low"
"2","56927","High"
"2","56933","Medium"
"2","56938","Low"
"2","56941","Low"
"2","56951","Low"
"2","56960","Low"
"2","56961","Medium"
"2","56964","Low"
"2","56971","Low"
"2","56979","Low"
"2","56980","Low"
"2","56985","Low"
"2","56986","Low"
"2","56994","Medium"
"2","56995","Medium"
"2","56997","Low"
"2","56999","Low"
"2","57001","Medium"
"2","57006","Low"
"2","57014","Low"
"2","57023","Low"
"2","57029","Low"
"2","57034","Low"
"2","57035","Low"
"2","57036","Low"
"2","57041","Low"
"2","57046","Low"
"2","57047","Low"
"2","57050","Low"
"2","57051","High"
"2","57060","Low"
"2","57061","Low"
"2","57069","Low"
"2","57070","Low"
"2","57077","Low"
"2","57084","Low"
"2","57085","Low"
"2","57089","Low"
"2","57092","Low"
"2","57093","Low"
"2","57096","Low"
"2","57097","Low"
"2","57099","Low"
"2","57103","Low"
"2","57106","Low"
"2","57107","Low"
"2","57108","Low"
"2","57109","Low"
"2","57112","Medium"
"2","57115","Low"
"2","57125","Low"
"2","57126","Low"
"2","57146","Low"
"2","57150","Low"
"2","57155","Low"
"2","57160","Medium"
"2","57161","Medium"
"2","57164","Low"
"2","57166","Low"
"2","57172","Low"
"2","57192","Low"
"2","57197","Low"
"2","57201","Low"
"2","57204","High"
"2","57212","Low"
"2","57213","Low"
"2","57214","Low"
"2","57216","Medium"
"2","57218","Low"
"2","57227","Low"
"2","57236","Low"
"2","57248","Low"
"2","57252","High"
"2","57257","Low"
"2","57261","Low"
"2","57266","Low"
"2","57274","Low"
"2","57275","High"
"2","57276","High"
"2","57280","Low"
"2","57281","Low"
"2","57283","Low"
"2","57284","Low"
"2","57285","Low"
"2","57288","Low"
"2","57295","Low"
"2","57296","Low"
"2","57297","Low"
"2","57304","Low"
"2","57311","Low"
"2","57313","Low"
"2","57317","Low"
"2","57319","Low"
"2","57323","Low"
"2","57327","Low"
"2","57332","Low"
"2","57345","Low"
"2","57357","Low"
"2","57360","Uber"
"2","57370","Low"
"2","57378","Low"
"2","57385","Low"
"2","57391","Low"
"2","57397","Medium"
"2","57398","Low"
"2","57400","High"
"2","57403","Medium"
"2","57413","Low"
"2","57416","Medium"
"2","57425","Low"
"2","57429","Low"
"2","57437","Low"
"2","57445","Low"
"2","57450","Low"
"2","57459","Low"
"2","57462","Low"
"2","57469","Low"
"2","57481","Low"
"2","57489","Low"
"2","57498","High"
"2","57501","Low"
"2","57505","Low"
"2","57510","Low"
"2","57513","Low"
"2","57517","High"
"2","57523","Low"
"2","57528","Low"
"2","57535","Low"
"2","57542","High"
"2","57544","Low"
"2","57551","Low"
"2","57555","Low"
"2","57556","Low"
"2","57564","Medium"
"2","57569","Low"
"2","57572","Low"
"2","57576","Low"
"2","57579","Low"
"2","57583","Low"
"2","57593","Low"
"2","57594","Low"
"2","57612","Low"
"2","57630","Low"
"2","57632","Low"
"2","57640","Low"
"2","57641","Low"
"2","57649","Low"
"2","57651","Low"
"2","57662","Low"
"2","57667","Low"
"2","57668","Low"
"2","57684","Low"
"2","57693","Low"
"2","57703","Low"
"2","57707","High"
"2","57711","Low"
"2","57712","Low"
"2","57717","Medium"
"2","57719","Low"
"2","57720","Low"
"2","57730","Low"
"2","57734","Low"
"2","57743","Low"
"2","57747","Low"
"2","57753","Low"
"2","57755","Low"
"2","57764","Low"
"2","57771","Low"
"2","57775","Medium"
"2","57783","Low"
"2","57785","Medium"
"2","57787","Low"
"2","57788","Medium"
"2","57793","Low"
"2","57797","Low"
"2","57802","Low"
"2","57807","Low"
"2","57816","Low"
"2","57818","Low"
"2","57826","Low"
"2","57827","Low"
"2","57830","Low"
"2","57832","Low"
"2","57839","Low"
"2","57842","Low"
"2","57856","Low"
"2","57858","Medium"
"2","57864","Medium"
"2","57876","Low"
"2","57881","Low"
"2","57888","Low"
"2","57893","Low"
"2","57900","Low"
"2","57902","Low"
"2","57904","Low"
"2","57908","Low"
"2","57912","Low"
"2","57913","Low"
"2","57916","Medium"
"2","57921","Low"
"2","57928","Low"
"2","57930","Low"
"2","57931","Low"
"2","57932","Low"
"2","57934","Medium"
"2","57937","Low"
"2","57939","Medium"
"2","57944","Medium"
"2","57948","Low"
"2","57952","Low"
"2","57953","Low"
"2","57955","Low"
"2","57958","Low"
"2","57960","Low"
"2","57962","Low"
"2","57963","Low"
"2","57964","High"
"2","57965","Low"
"2","57967","Low"
"2","57972","Low"
"2","57977","Uber"
"2","57978","Low"
"2","57989","Low"
"2","57993","Low"
"2","57994","Low"
"2","57996","Low"
"2","58002","Low"
"2","58004","Low"
"2","58006","Low"
"2","58011","Low"
"2","58018","Medium"
"2","58023","Low"
"2","58024","Low"
"2","58030","Low"
"2","58034","Low"
"2","58035","Low"
"2","58037","Low"
"2","58038","Low"
"2","58039","Low"
"2","58040","Medium"
"2","58044","Medium"
"2","58052","Low"
"2","58072","Low"
"2","58082","Medium"
"2","58088","Low"
"2","58091","Low"
"2","58097","High"
"2","58098","Low"
"2","58110","Low"
"2","58116","Low"
"2","58123","High"
"2","58130","Uber"
"2","58137","Low"
"2","58141","Low"
"2","58147","Low"
"2","58151","Low"
"2","58152","Medium"
"2","58153","Low"
"2","58154","Low"
"2","58159","Low"
"2","58162","High"
"2","58165","High"
"2","58173","Medium"
"2","58175","Low"
"2","58180","Low"
"2","58184","Low"
"2","58186","Low"
"2","58194","Low"
"2","58195","Medium"
"2","58197","Low"
"2","58201","Low"
"2","58204","Low"
"2","58215","High"
"2","58219","Low"
"2","58221","High"
"2","58228","Low"
"2","58251","Low"
"2","58269","Low"
"2","58270","Low"
"2","58278","Low"
"2","58281","Low"
"2","58283","Low"
"2","58288","Low"
"2","58292","Low"
"2","58298","Low"
"2","58299","Medium"
"2","58306","Medium"
"2","58317","Low"
"2","58322","Uber"
"2","58349","Low"
"2","58356","Low"
"2","58365","Low"
"2","58366","Medium"
"2","58375","High"
"2","58377","Low"
"2","58379","Low"
"2","58380","Medium"
"2","58389","Low"
"2","58393","Low"
"2","58412","Low"
"2","58413","Low"
"2","58417","Low"
"2","58431","Low"
"2","58432","Low"
"2","58440","Low"
"2","58444","Medium"
"2","58445","Low"
"2","58449","Low"
"2","58451","Medium"
"2","58458","Medium"
"2","58474","Low"
"2","58489","Low"
"2","58498","Medium"
"2","58504","Low"
"2","58505","Low"
"2","58506","Low"
"2","58510","High"
"2","58519","Medium"
"2","58520","Low"
"2","58524","Medium"
"2","58526","Low"
"2","58530","Low"
"2","58541","Low"
"2","58546","Medium"
"2","58552","Low"
"2","58553","Low"
"2","58554","Low"
"2","58562","Low"
"2","58566","Low"
"2","58579","Low"
"2","58580","Low"
"2","58582","Medium"
"2","58584","Medium"
"2","58590","Low"
"2","58606","Low"
"2","58608","Low"
"2","58612","Low"
"2","58615","Low"
"2","58616","Low"
"2","58620","Low"
"2","58625","High"
"2","58640","Medium"
"2","58642","Low"
"2","58643","High"
"2","58644","Low"
"2","58649","Low"
"2","58660","High"
"2","58661","Low"
"2","58662","Low"
"2","58666","Low"
"2","58671","Low"
"2","58672","Low"
"2","58673","Low"
"2","58679","Low"
"2","58685","Uber"
"2","58686","Low"
"2","58689","High"
"2","58693","Low"
"2","58694","Low"
"2","58705","Low"
"2","58708","Low"
"2","58717","Low"
"2","58726","Low"
"2","58734","Low"
"2","58735","Low"
"2","58739","Low"
"2","58744","Low"
"2","58747","Low"
"2","58749","Medium"
"2","58754","Low"
"2","58756","Low"
"2","58763","Low"
"2","58765","Low"
"2","58772","Medium"
"2","58773","Low"
"2","58774","Low"
"2","58799","Low"
"2","58805","Low"
"2","58808","High"
"2","58825","Uber"
"2","58840","Medium"
"2","58841","Low"
"2","58842","Medium"
"2","58852","Medium"
"2","58855","Low"
"2","58857","Low"
"2","58867","Low"
"2","58873","High"
"2","58874","High"
"2","58875","High"
"2","58876","Low"
"2","58885","Low"
"2","58889","Low"
"2","58895","Low"
"2","58897","Medium"
"2","58898","Low"
"2","58899","Low"
"2","58904","Uber"
"2","58906","Low"
"2","58910","Medium"
"2","58922","Low"
"2","58923","Low"
"2","58925","Low"
"2","58927","Uber"
"2","58929","Low"
"2","58932","Low"
"2","58937","Low"
"2","58942","Low"
"2","58945","Low"
"2","58947","Medium"
"2","58964","Medium"
"2","58965","Low"
"2","58974","Low"
"2","58977","Low"
"2","58986","Low"
"2","58993","Low"
"2","58994","Low"
"2","58999","Low"
"2","59029","Low"
"2","59031","Low"
"2","59032","Medium"
"2","59034","Low"
"2","59035","Low"
"2","59043","Low"
"2","59044","Low"
"2","59061","Uber"
"2","59066","Low"
"2","59067","Low"
"2","59073","Low"
"2","59074","Low"
"2","59077","Low"
"2","59078","Low"
"2","59081","Low"
"2","59083","Low"
"2","59084","Low"
"2","59099","Low"
"2","59100","Low"
"2","59118","Low"
"2","59119","Medium"
"2","59126","Medium"
"2","59136","Medium"
"2","59143","Low"
"2","59157","Low"
"2","59159","Medium"
"2","59161","Low"
"2","59162","Medium"
"2","59165","Low"
"2","59166","Low"
"2","59167","Low"
"2","59169","Low"
"2","59173","Low"
"2","59183","Low"
"2","59186","Low"
"2","59187","Low"
"2","59188","Low"
"2","59195","Low"
"2","59202","Low"
"2","59204","Low"
"2","59208","Medium"
"2","59209","Medium"
"2","59211","Low"
"2","59213","Low"
"2","59216","Uber"
"2","59217","Medium"
"2","59223","High"
"2","59229","Low"
"2","59237","Uber"
"2","59238","Medium"
"2","59243","Low"
"2","59245","Low"
"2","59250","Low"
"2","59253","Low"
"2","59261","Low"
"2","59263","Medium"
"2","59265","Low"
"2","59268","Low"
"2","59276","Low"
"2","59281","Low"
"2","59291","Low"
"2","59303","Low"
"2","59310","Low"
"2","59327","Low"
"2","59328","Low"
"2","59329","Low"
"2","59334","Low"
"2","59336","Low"
"2","59341","High"
"2","59347","Low"
"2","59349","Low"
"2","59352","High"
"2","59354","Low"
"2","59360","Low"
"2","59375","Low"
"2","59380","Medium"
"2","59384","Low"
"2","59385","High"
"2","59387","Low"
"2","59390","Low"
"2","59396","Medium"
"2","59399","Low"
"2","59402","Low"
"2","59412","Medium"
"2","59416","Low"
"2","59424","Low"
"2","59427","Uber"
"2","59429","Low"
"2","59439","High"
"2","59446","Uber"
"2","59448","Uber"
"2","59451","Low"
"2","59453","Low"
"2","59459","Low"
"2","59462","Low"
"2","59466","Low"
"2","59471","Low"
"2","59474","Low"
"2","59480","Low"
"2","59481","Medium"
"2","59493","Low"
"2","59496","Low"
"2","59497","Medium"
"2","59500","Medium"
"2","59510","High"
"2","59514","Low"
"2","59524","Medium"
"2","59529","Uber"
"2","59531","Low"
"2","59533","Low"
"2","59535","High"
"2","59538","Low"
"2","59540","Low"
"2","59541","Low"
"2","59542","Low"
"2","59544","Medium"
"2","59549","Low"
"2","59556","Medium"
"2","59558","Low"
"2","59564","Low"
"2","59565","Low"
"2","59571","Low"
"2","59574","Low"
"2","59576","Low"
"2","59590","Low"
"2","59597","Low"
"2","59598","Low"
"2","59602","Low"
"2","59604","Low"
"2","59611","Low"
"2","59612","Low"
"2","59624","Low"
"2","59625","Low"
"2","59631","Low"
"2","59632","Low"
"2","59655","Medium"
"2","59660","Low"
"2","59666","High"
"2","59667","High"
"2","59668","Low"
"2","59679","Medium"
"2","59682","Medium"
"2","59686","Low"
"2","59696","Medium"
"2","59715","Low"
"2","59725","Low"
"2","59740","Low"
"2","59742","Low"
"2","59745","Low"
"2","59751","Low"
"2","59758","Medium"
"2","59774","Low"
"2","59782","Uber"
"2","59786","Low"
"2","59796","Medium"
"2","59813","Low"
"2","59814","Low"
"2","59820","Low"
"2","59824","Low"
"2","59825","Medium"
"2","59841","Low"
"2","59852","Low"
"2","59853","Low"
"2","59856","Medium"
"2","59859","Low"
"2","59866","Low"
"2","59869","Low"
"2","59871","Low"
"2","59872","Low"
"2","59877","Low"
"2","59879","Low"
"2","59882","Medium"
"2","59898","Medium"
"2","59904","Medium"
"2","59907","Low"
"2","59921","Low"
"2","59923","High"
"2","59937","Low"
"2","59944","Medium"
"2","59945","Low"
"2","59954","Low"
"2","59957","Low"
"2","59962","Low"
"2","59967","Low"
"2","59970","Low"
"2","59974","Low"
"2","59975","Low"
"2","59976","Low"
"2","59989","Low"
"2","59992","Low"
"2","59998","Low"
"2","60000","Uber"
"2","60006","Low"
"2","60010","Low"
"2","60019","High"
"2","60020","Low"
"2","60022","Low"
"2","60025","Low"
"2","60030","Low"
"2","60047","Low"
"2","60049","High"
"2","60050","Medium"
"2","60051","Low"
"2","60055","Low"
"2","60065","Medium"
"2","60067","High"
"2","60068","Uber"
"2","60073","Low"
"2","60085","Low"
"2","60091","Low"
"2","60093","Low"
"2","60098","Low"
"2","60104","Low"
"2","60124","Low"
"2","60132","Low"
"2","60148","High"
"2","60153","Low"
"2","60156","Low"
"2","60163","Low"
"2","60170","Low"
"2","60172","Medium"
"2","60181","Low"
"2","60186","Low"
"2","60187","Low"
"2","60188","Low"
"2","60189","Low"
"2","60196","High"
"2","60197","Low"
"2","60198","Low"
"2","60199","Low"
"2","60201","Low"
"2","60214","Medium"
"2","60221","Low"
"2","60225","Low"
"2","60231","Uber"
"2","60232","Low"
"2","60244","Medium"
"2","60251","Low"
"2","60254","Low"
"2","60257","Low"
"2","60258","Low"
