"user_id","year_id"
"15639","2013"
"15639","2014"
"15666","2010"
"15666","2011"
"15666","2012"
"15666","2013"
"15666","2014"
"15695","2007"
"15695","2008"
"15695","2009"
"15696","2012"
"15719","2012"
"15719","2013"
"15721","2013"
"15736","2013"
"15736","2014"
"15743","2011"
"15743","2012"
"15747","2012"
"15747","2013"
"15747","2014"
"15772","2013"
"15772","2014"
"15800","2010"
"15800","2011"
"15802","2011"
"15802","2012"
"15802","2013"
"15802","2014"
"15830","2013"
"15830","2014"
"15840","2012"
"15840","2013"
"15844","2013"
"15844","2014"
"15852","2007"
"15852","2008"
"15852","2009"
"15852","2010"
"15852","2011"
"15852","2012"
"15852","2013"
"15852","2014"
"15868","2012"
"15868","2013"
"15868","2014"
"15871","2011"
"15871","2012"
"15889","2009"
"15889","2010"
"15889","2011"
"15889","2012"
"15889","2013"
"15890","2007"
"15890","2008"
"15890","2011"
"15894","2007"
"15894","2008"
"15894","2009"
"15917","2010"
"15917","2012"
"15917","2013"
"15917","2014"
"15935","2009"
"15935","2010"
"15935","2011"
"15935","2012"
"15935","2013"
"15935","2014"
"15955","2007"
"15955","2008"
"15955","2009"
"15955","2010"
"15955","2011"
"15955","2012"
"15955","2013"
"15955","2014"
"15967","2012"
"15967","2013"
"15967","2014"
"15969","2010"
"15969","2011"
"15969","2012"
"15969","2013"
"15969","2014"
"15977","2012"
"15977","2013"
"15977","2014"
"16010","2013"
"16010","2014"
"16017","2006"
"16017","2007"
"16017","2008"
"16017","2009"
"16017","2010"
"16028","2012"
"16028","2013"
"16028","2014"
"16044","2010"
"16044","2011"
"16044","2012"
"16044","2013"
"16044","2014"
"16046","2012"
"16046","2013"
"16046","2014"
"16049","2011"
"16049","2012"
"16049","2013"
"16049","2014"
"16066","2012"
"16066","2013"
"16066","2014"
"16078","2010"
"16078","2011"
"16078","2012"
"16078","2013"
"16078","2014"
"16086","2010"
"16086","2011"
"16086","2012"
"16086","2013"
"16086","2014"
"16107","2009"
"16107","2010"
"16107","2011"
"16109","2009"
"16109","2010"
"16109","2011"
"16109","2012"
"16131","2011"
"16131","2012"
"16138","2013"
"16138","2014"
"16141","2009"
"16141","2010"
"16148","2007"
"16159","2012"
"16159","2013"
"16185","2013"
"16185","2014"
"16188","2013"
"16188","2014"
"16191","2012"
"16191","2013"
"16191","2014"
"16231","2009"
"16231","2010"
"16233","2007"
"16233","2008"
"16291","2008"
"16291","2012"
"16291","2013"
"16291","2014"
"16296","2012"
"16296","2013"
"16296","2014"
"16309","2010"
"16309","2011"
"16377","2009"
"16385","2009"
"16385","2010"
"16403","2012"
"16403","2013"
"16403","2014"
"16413","2012"
"16420","2007"
"16420","2008"
"16420","2009"
"16420","2010"
"16420","2011"
"16420","2012"
"16420","2013"
"16420","2014"
"16428","2012"
"16428","2013"
"16428","2014"
"16441","2013"
"16441","2014"
"16463","2011"
"16463","2012"
"16463","2013"
"16473","2010"
"16473","2011"
"16473","2012"
"16473","2013"
"16473","2014"
"16489","2008"
"16489","2009"
"16489","2010"
"16489","2011"
"16509","2007"
"16550","2010"
"16550","2011"
"16550","2012"
"16550","2013"
"16550","2014"
"16555","2010"
"16555","2011"
"16555","2012"
"16555","2013"
"16555","2014"
"16564","2011"
"16564","2012"
"16564","2013"
"16565","2013"
"16565","2014"
"16573","2010"
"16573","2011"
"16573","2012"
"16573","2013"
"16573","2014"
"16574","2010"
"16574","2011"
"16574","2012"
"16574","2013"
"16574","2014"
"16577","2008"
"16577","2009"
"16577","2010"
"16577","2011"
"16577","2012"
"16577","2013"
"16577","2014"
"16578","2012"
"16578","2013"
"16578","2014"
"16580","2012"
"16580","2013"
"16580","2014"
"16581","2011"
"16581","2012"
"16581","2013"
"16588","2012"
"16588","2013"
"16588","2014"
"16596","2008"
"16596","2009"
"16596","2010"
"16604","2012"
"16614","2012"
"16614","2013"
"16614","2014"
"16621","2008"
"16626","2014"
"16633","2006"
"16633","2007"
"16633","2008"
"16633","2009"
"16633","2010"
"16633","2011"
"16633","2012"
"16633","2013"
"16633","2014"
"16671","2006"
"16729","2010"
"16729","2011"
"16729","2012"
"16729","2013"
"16729","2014"
"16736","2008"
"16736","2009"
"16736","2010"
"16736","2011"
"16736","2012"
"16736","2013"
"16736","2014"
"16743","2013"
"16743","2014"
"16755","2012"
"16755","2013"
"16755","2014"
"16798","2011"
"16798","2012"
"16798","2013"
"16798","2014"
"16801","2012"
"16801","2013"
"16810","2007"
"16810","2008"
"16817","2013"
"16817","2014"
"16834","2008"
"16834","2009"
"16834","2010"
"16834","2011"
"16849","2013"
"16849","2014"
"16850","2008"
"16850","2009"
"16850","2010"
"16850","2011"
"16850","2012"
"16850","2013"
"16857","2012"
"16857","2013"
"16857","2014"
"16866","2011"
"16866","2012"
"16866","2013"
"16866","2014"
"16868","2010"
"16868","2011"
"16874","2009"
"16874","2010"
"16876","2007"
"16876","2008"
"16884","2009"
"16884","2010"
"16884","2011"
"16884","2012"
"16884","2013"
"16885","2012"
"16885","2013"
"16893","2014"
"16906","2008"
"16906","2009"
"16906","2010"
"16911","2007"
"16911","2008"
"16919","2010"
"16919","2011"
"16919","2012"
"16920","2012"
"16920","2013"
"16920","2014"
"16932","2011"
"16932","2012"
"16932","2013"
"16932","2014"
"16936","2012"
"16936","2013"
"16936","2014"
"16946","2013"
"16946","2014"
"16965","2006"
"16965","2007"
"16965","2008"
"16965","2009"
"16991","2008"
"16991","2009"
"16991","2010"
"16991","2011"
"17008","2012"
"17008","2013"
"17020","2010"
"17020","2011"
"17020","2012"
"17025","2009"
"17025","2010"
"17025","2011"
"17025","2012"
"17033","2012"
"17033","2013"
"17033","2014"
"17049","2011"
"17049","2012"
"17049","2013"
"17049","2014"
"17064","2012"
"17064","2013"
"17064","2014"
"17083","2012"
"17083","2013"
"17083","2014"
"17091","2011"
"17091","2012"
"17091","2013"
"17091","2014"
"17097","2011"
"17097","2012"
"17097","2013"
"17097","2014"
"17126","2011"
"17126","2012"
"17140","2011"
"17140","2012"
"17142","2009"
"17167","2012"
"17167","2013"
"17167","2014"
"17169","2007"
"17169","2008"
"17169","2009"
"17169","2011"
"17170","2009"
"17170","2010"
"17170","2011"
"17189","2011"
"17189","2012"
"17189","2013"
"17191","2012"
"17191","2013"
"17191","2014"
"17207","2010"
"17207","2011"
"17207","2012"
"17207","2013"
"17207","2014"
"17213","2011"
"17213","2012"
"17213","2013"
"17227","2012"
"17227","2013"
"17227","2014"
"17250","2006"
"17250","2007"
"17254","2007"
"17254","2008"
"17254","2009"
"17254","2010"
"17265","2011"
"17265","2012"
"17265","2013"
"17265","2014"
"17269","2008"
"17269","2009"
"17270","2009"
"17270","2010"
"17270","2011"
"17270","2012"
"17270","2013"
"17270","2014"
"17318","2009"
"17318","2010"
"17318","2011"
"17318","2012"
"17344","2012"
"17344","2013"
"17344","2014"
"17363","2007"
"17363","2010"
"17363","2011"
"17363","2012"
"17363","2013"
"17366","2010"
"17366","2011"
"17366","2012"
"17366","2013"
"17366","2014"
"17382","2010"
"17382","2011"
"17382","2012"
"17382","2013"
"17382","2014"
"17403","2008"
"17403","2009"
"17403","2010"
"17403","2011"
"17403","2012"
"17405","2012"
"17405","2013"
"17407","2010"
"17413","2007"
"17413","2008"
"17413","2009"
"17436","2007"
"17436","2008"
"17440","2007"
"17484","2007"
"17484","2008"
"17501","2012"
"17501","2013"
"17503","2006"
"17503","2007"
"17510","2009"
"17510","2010"
"17510","2012"
"17515","2008"
"17515","2009"
"17515","2010"
"17540","2006"
"17540","2007"
"17552","2010"
"17552","2011"
"17552","2012"
"17552","2013"
"17566","2012"
"17566","2013"
"17566","2014"
"17574","2012"
"17574","2013"
"17574","2014"
"17599","2010"
"17624","2009"
"17631","2011"
"17636","2011"
"17636","2012"
"17636","2013"
"17636","2014"
"17654","2013"
"17654","2014"
"17656","2010"
"17656","2011"
"17656","2012"
"17687","2010"
"17687","2011"
"17687","2012"
"17687","2013"
"17687","2014"
"17720","2009"
"17720","2010"
"17759","2009"
"17759","2010"
"17778","2011"
"17778","2012"
"17778","2013"
"17793","2009"
"17793","2010"
"17793","2011"
"17793","2012"
"17793","2013"
"17793","2014"
"17805","2009"
"17805","2010"
"17838","2011"
"17838","2012"
"17838","2013"
"17846","2013"
"17846","2014"
"17869","2008"
"17869","2009"
"17869","2010"
"17869","2011"
"17869","2012"
"17869","2013"
"17869","2014"
"17881","2007"
"17881","2008"
"17890","2012"
"17890","2013"
"17890","2014"
"17926","2010"
"17926","2011"
"17926","2012"
"17926","2013"
"17926","2014"
"17934","2012"
"17934","2013"
"17934","2014"
"17948","2012"
"17948","2013"
"17948","2014"
"17951","2013"
"17951","2014"
"17959","2011"
"17959","2012"
"17959","2013"
"17971","2010"
"17971","2011"
"17971","2012"
"17971","2013"
"17993","2006"
"17993","2007"
"17993","2009"
"17993","2010"
"17993","2011"
"17993","2012"
"18014","2009"
"18014","2010"
"18014","2011"
"18014","2012"
"18014","2013"
"18014","2014"
"18023","2010"
"18023","2011"
"18023","2012"
"18029","2011"
"18029","2012"
"18040","2011"
"18040","2012"
"18040","2013"
"18040","2014"
"18048","2010"
"18048","2011"
"18048","2012"
"18048","2013"
"18048","2014"
"18060","2009"
"18060","2010"
"18069","2012"
"18069","2013"
"18069","2014"
"18071","2009"
"18071","2010"
"18071","2011"
"18071","2012"
"18071","2013"
"18071","2014"
"18075","2010"
"18075","2011"
"18075","2012"
"18075","2013"
"18083","2012"
"18083","2013"
"18151","2012"
"18151","2013"
"18151","2014"
"18167","2010"
"18167","2011"
"18167","2013"
"18167","2014"
"18175","2013"
"18175","2014"
"18189","2009"
"18189","2010"
"18189","2011"
"18189","2012"
"18189","2013"
"18189","2014"
"18194","2012"
"18194","2013"
"18194","2014"
"18201","2012"
"18201","2013"
"18201","2014"
"18202","2011"
"18202","2012"
"18221","2010"
"18221","2011"
"18221","2012"
"18221","2013"
"18221","2014"
"18232","2012"
"18232","2013"
"18261","2013"
"18279","2010"
"18279","2011"
"18279","2012"
"18279","2013"
"18279","2014"
"18291","2011"
"18299","2009"
"18299","2010"
"18299","2011"
"18299","2012"
"18299","2013"
"18299","2014"
"18304","2010"
"18304","2011"
"18304","2012"
"18304","2013"
"18304","2014"
"18316","2010"
"18316","2011"
"18316","2012"
"18316","2013"
"18316","2014"
"18319","2012"
"18319","2013"
"18319","2014"
"18335","2013"
"18349","2009"
"18349","2010"
"18349","2011"
"18366","2010"
"18366","2011"
"18368","2012"
"18368","2013"
"18368","2014"
"18379","2009"
"18385","2008"
"18385","2009"
"18385","2010"
"18385","2011"
"18385","2012"
"18385","2013"
"18385","2014"
"18386","2011"
"18386","2012"
"18386","2013"
"18386","2014"
"18403","2012"
"18433","2009"
"18451","2014"
"18454","2012"
"18454","2013"
"18454","2014"
"18460","2007"
"18460","2008"
"18460","2009"
"18460","2011"
"18466","2010"
"18466","2011"
"18466","2012"
"18466","2013"
"18466","2014"
"18482","2014"
"18507","2012"
"18507","2013"
"18507","2014"
"18513","2012"
"18513","2013"
"18518","2007"
"18546","2012"
"18556","2011"
"18556","2012"
"18556","2013"
"18565","2007"
"18565","2008"
"18565","2009"
"18565","2010"
"18580","2010"
"18598","2009"
"18598","2010"
"18598","2011"
"18606","2011"
"18606","2012"
"18606","2013"
"18606","2014"
"18607","2014"
"18625","2008"
"18625","2009"
"18650","2012"
"18650","2013"
"18679","2010"
"18679","2011"
"18679","2012"
"18679","2013"
"18679","2014"
"18682","2009"
"18713","2012"
"18713","2013"
"18730","2009"
"18730","2010"
"18730","2011"
"18730","2012"
"18730","2013"
"18730","2014"
"18740","2011"
"18740","2012"
"18740","2013"
"18740","2014"
"18744","2013"
"18744","2014"
"18782","2009"
"18782","2010"
"18782","2011"
"18782","2012"
"18824","2009"
"18824","2010"
"18824","2011"
"18831","2008"
"18831","2009"
"18831","2010"
"18831","2011"
"18831","2012"
"18831","2013"
"18831","2014"
"18867","2012"
"18867","2013"
"18878","2011"
"18878","2012"
"18878","2013"
"18878","2014"
"18881","2011"
"18881","2012"
"18881","2013"
"18881","2014"
"18887","2009"
"18887","2010"
"18891","2011"
"18891","2012"
"18891","2013"
"18891","2014"
"18903","2006"
"18903","2007"
"18908","2010"
"18908","2011"
"18908","2012"
"18908","2013"
"18915","2008"
"18915","2009"
"18915","2010"
"18915","2011"
"18915","2012"
"18915","2013"
"18915","2014"
"18920","2012"
"18920","2013"
"18922","2013"
"18922","2014"
"18932","2011"
"18939","2008"
"18952","2008"
"18952","2009"
"18952","2010"
"18952","2011"
"18952","2012"
"18952","2013"
"18952","2014"
"18958","2011"
"18958","2012"
"18958","2013"
"18958","2014"
"18966","2012"
"18966","2013"
"18966","2014"
"18971","2010"
"18995","2010"
"18995","2011"
"19000","2009"
"19000","2010"
"19000","2011"
"19000","2012"
"19015","2011"
"19015","2012"
"19015","2013"
"19020","2013"
"19021","2014"
"19043","2011"
"19043","2012"
"19043","2013"
"19044","2007"
"19044","2009"
"19044","2012"
"19044","2013"
"19044","2014"
"19055","2012"
"19056","2011"
"19056","2012"
"19056","2013"
"19057","2012"
"19057","2013"
"19057","2014"
"19114","2010"
"19114","2011"
"19114","2012"
"19122","2012"
"19122","2013"
"19122","2014"
"19124","2008"
"19124","2009"
"19127","2008"
"19127","2009"
"19127","2010"
"19127","2011"
"19127","2012"
"19127","2013"
"19127","2014"
"19130","2011"
"19130","2012"
"19202","2008"
"19202","2009"
"19202","2010"
"19204","2010"
"19204","2011"
"19204","2012"
"19204","2013"
"19204","2014"
"19216","2012"
"19257","2008"
"19257","2009"
"19261","2009"
"19261","2010"
"19261","2011"
"19264","2010"
"19264","2011"
"19264","2012"
"19264","2013"
"19264","2014"
"19316","2011"
"19316","2012"
"19316","2013"
"19316","2014"
"19356","2010"
"19356","2011"
"19356","2012"
"19356","2013"
"19356","2014"
"19363","2011"
"19364","2008"
"19364","2009"
"19379","2013"
"19379","2014"
"19388","2012"
"19388","2013"
"19388","2014"
"19402","2011"
"19402","2012"
"19402","2013"
"19419","2011"
"19419","2012"
"19419","2013"
"19432","2011"
"19432","2012"
"19434","2010"
"19434","2011"
"19436","2013"
"19437","2009"
"19437","2010"
"19437","2011"
"19466","2012"
"19466","2013"
"19466","2014"
"19486","2005"
"19486","2006"
"19486","2007"
"19486","2008"
"19486","2009"
"19486","2010"
"19486","2011"
"19519","2011"
"19519","2012"
"19519","2013"
"19524","2006"
"19524","2007"
"19524","2008"
"19524","2009"
"19524","2010"
"19534","2009"
"19534","2010"
"19567","2005"
"19574","2009"
"19574","2010"
"19574","2011"
"19574","2012"
"19582","2011"
"19582","2012"
"19582","2013"
"19582","2014"
"19591","2010"
"19593","2009"
"19593","2010"
"19593","2011"
"19593","2012"
"19593","2013"
"19593","2014"
"19608","2012"
"19610","2013"
"19610","2014"
"19616","2011"
"19616","2012"
"19616","2013"
"19616","2014"
"19626","2011"
"19626","2012"
"19626","2013"
"19626","2014"
"19654","2013"
"19654","2014"
"19664","2009"
"19664","2010"
"19664","2011"
"19683","2011"
"19683","2012"
"19683","2013"
"19683","2014"
"19687","2010"
"19687","2011"
"19689","2010"
"19689","2011"
"19689","2012"
"19689","2013"
"19689","2014"
"19691","2007"
"19691","2008"
"19707","2008"
"19707","2009"
"19717","2011"
"19717","2012"
"19717","2013"
"19717","2014"
"19718","2011"
"19718","2012"
"19718","2013"
"19718","2014"
"19728","2008"
"19728","2009"
"19728","2010"
"19738","2011"
"19749","2014"
"19769","2013"
"19769","2014"
"19798","2007"
"19798","2008"
"19828","2012"
"19828","2013"
"19828","2014"
"19830","2009"
"19830","2010"
"19830","2011"
"19830","2012"
"19830","2013"
"19830","2014"
"19843","2009"
"19843","2010"
"19843","2011"
"19843","2012"
"19843","2013"
"19845","2010"
"19845","2011"
"19845","2012"
"19845","2013"
"19861","2012"
"19925","2012"
"19925","2013"
"19925","2014"
"19930","2010"
"19939","2007"
"19939","2009"
"19939","2010"
"19969","2009"
"19969","2010"
"19969","2011"
"19969","2012"
"19969","2013"
"19969","2014"
"19991","2010"
"19991","2011"
"19991","2012"
"19991","2013"
"19991","2014"
"20003","2010"
"20003","2011"
"20003","2012"
"20003","2013"
"20003","2014"
"20007","2009"
"20007","2010"
"20028","2011"
"20028","2012"
"20028","2013"
"20047","2009"
"20047","2010"
"20078","2010"
"20078","2011"
"20078","2012"
"20078","2013"
"20078","2014"
"20094","2010"
"20103","2010"
"20103","2011"
"20103","2012"
"20103","2013"
"20103","2014"
"20105","2013"
"20105","2014"
"20106","2013"
"20106","2014"
"20113","2012"
"20113","2013"
"20113","2014"
"20114","2011"
"20114","2012"
"20114","2013"
"20114","2014"
"20123","2008"
"20123","2009"
"20123","2010"
"20123","2011"
"20123","2012"
"20123","2013"
"20123","2014"
"20129","2010"
"20129","2011"
"20129","2012"
"20129","2013"
"20135","2009"
"20135","2010"
"20135","2011"
"20135","2012"
"20135","2013"
"20135","2014"
"20145","2011"
"20145","2012"
"20145","2013"
"20145","2014"
"20148","2007"
"20148","2008"
"20148","2009"
"20158","2013"
"20158","2014"
"20183","2014"
"20185","2012"
"20185","2013"
"20185","2014"
"20201","2010"
"20201","2011"
"20208","2011"
"20208","2012"
"20211","2007"
"20211","2008"
"20211","2009"
"20211","2010"
"20211","2011"
"20211","2012"
"20211","2013"
"20211","2014"
"20254","2011"
"20254","2012"
"20254","2013"
"20254","2014"
"20258","2008"
"20258","2009"
"20258","2010"
"20258","2011"
"20258","2012"
"20270","2012"
"20270","2013"
"20270","2014"
"20280","2011"
"20280","2012"
"20280","2013"
"20280","2014"
"20321","2012"
"20321","2013"
"20337","2011"
"20337","2012"
"20365","2010"
"20365","2011"
"20365","2012"
"20365","2013"
"20365","2014"
"20384","2009"
"20384","2010"
"20384","2011"
"20384","2012"
"20384","2013"
"20384","2014"
"20401","2010"
"20422","2010"
"20438","2010"
"20438","2011"
"20438","2012"
"20452","2007"
"20452","2008"
"20452","2009"
"20452","2010"
"20469","2010"
"20469","2011"
"20469","2012"
"20490","2012"
"20490","2013"
"20505","2013"
"20510","2012"
"20510","2013"
"20510","2014"
"20514","2011"
"20514","2012"
"20514","2013"
"20514","2014"
"20527","2008"
"20536","2014"
"20549","2007"
"20549","2008"
"20549","2009"
"20549","2010"
"20572","2009"
"20572","2012"
"20587","2012"
"20587","2013"
"20587","2014"
"20595","2006"
"20595","2007"
"20613","2011"
"20613","2012"
"20613","2013"
"20623","2010"
"20623","2011"
"20623","2012"
"20623","2013"
"20623","2014"
"20633","2011"
"20633","2012"
"20633","2013"
"20633","2014"
"20639","2011"
"20639","2012"
"20639","2013"
"20639","2014"
"20667","2009"
"20667","2010"
"20685","2008"
"20685","2009"
"20685","2010"
"20685","2011"
"20685","2012"
"20685","2013"
"20685","2014"
"20690","2009"
"20702","2009"
"20702","2010"
"20702","2011"
"20702","2012"
"20702","2013"
"20702","2014"
"20707","2010"
"20707","2011"
"20707","2012"
"20707","2013"
"20707","2014"
"20717","2009"
"20717","2010"
"20717","2011"
"20717","2012"
"20717","2013"
"20717","2014"
"20723","2010"
"20723","2011"
"20732","2011"
"20740","2009"
"20740","2010"
"20740","2011"
"20740","2012"
"20740","2013"
"20740","2014"
"20745","2009"
"20745","2010"
"20745","2011"
"20745","2012"
"20745","2013"
"20745","2014"
"20751","2013"
"20751","2014"
"20768","2007"
"20768","2008"
"20786","2009"
"20786","2010"
"20786","2011"
"20786","2012"
"20786","2013"
"20787","2011"
"20803","2012"
"20803","2013"
"20803","2014"
"20810","2009"
"20810","2010"
"20810","2011"
"20810","2012"
"20810","2013"
"20810","2014"
"20814","2012"
"20824","2008"
"20824","2009"
"20824","2010"
"20824","2011"
"20830","2008"
"20833","2013"
"20835","2010"
"20835","2011"
"20835","2012"
"20835","2013"
"20835","2014"
"20836","2014"
"20852","2008"
"20852","2009"
"20852","2010"
"20852","2014"
"20878","2008"
"20878","2009"
"20925","2013"
"20925","2014"
"20930","2012"
"20930","2013"
"20930","2014"
"20939","2010"
"20939","2011"
"20939","2012"
"20939","2013"
"20939","2014"
"20949","2006"
"20949","2007"
"20949","2008"
"20949","2009"
"20949","2010"
"20963","2010"
"20963","2011"
"20964","2013"
"20964","2014"
"20984","2010"
"20984","2011"
"20984","2012"
"20984","2013"
"20984","2014"
"20988","2012"
"20988","2013"
"20988","2014"
"20989","2009"
"20989","2010"
"20989","2011"
"20989","2012"
"20989","2013"
"20989","2014"
"21001","2012"
"21001","2013"
"21004","2005"
"21004","2006"
"21004","2007"
"21004","2008"
"21008","2007"
"21008","2008"
"21008","2009"
"21008","2010"
"21038","2008"
"21038","2009"
"21038","2010"
"21038","2011"
"21043","2011"
"21043","2012"
"21043","2013"
"21062","2007"
"21062","2008"
"21062","2010"
"21062","2011"
"21062","2012"
"21118","2012"
"21118","2013"
"21121","2007"
"21121","2008"
"21121","2009"
"21121","2010"
"21126","2010"
"21126","2011"
"21126","2012"
"21126","2013"
"21157","2011"
"21157","2012"
"21157","2013"
"21157","2014"
"21158","2008"
"21158","2009"
"21158","2010"
"21158","2011"
"21160","2010"
"21160","2011"
"21160","2012"
"21160","2013"
"21160","2014"
"21162","2011"
"21162","2012"
"21168","2012"
"21168","2013"
"21168","2014"
"21169","2010"
"21169","2011"
"21169","2012"
"21169","2013"
"21169","2014"
"21177","2010"
"21177","2011"
"21179","2009"
"21179","2010"
"21179","2011"
"21200","2011"
"21200","2012"
"21207","2010"
"21223","2012"
"21231","2011"
"21231","2012"
"21231","2013"
"21231","2014"
"21232","2013"
"21232","2014"
"21235","2011"
"21235","2012"
"21235","2013"
"21235","2014"
"21249","2014"
"21260","2009"
"21260","2010"
"21260","2011"
"21285","2009"
"21285","2010"
"21306","2008"
"21306","2009"
"21328","2011"
"21345","2009"
"21345","2010"
"21345","2011"
"21345","2012"
"21345","2013"
"21352","2012"
"21382","2010"
"21382","2011"
"21382","2012"
"21382","2013"
"21382","2014"
"21400","2010"
"21400","2011"
"21400","2012"
"21425","2010"
"21425","2011"
"21425","2012"
"21425","2013"
"21425","2014"
"21447","2010"
"21447","2011"
"21447","2012"
"21447","2013"
"21447","2014"
"21505","2012"
"21505","2013"
"21505","2014"
"21509","2011"
"21509","2012"
"21509","2013"
"21509","2014"
"21518","2011"
"21518","2012"
"21518","2013"
"21518","2014"
"21540","2010"
"21540","2011"
"21544","2012"
"21544","2013"
"21544","2014"
"21549","2009"
"21549","2010"
"21549","2011"
"21551","2007"
"21551","2008"
"21551","2009"
"21551","2012"
"21551","2013"
"21561","2012"
"21561","2013"
"21594","2007"
"21594","2008"
"21594","2009"
"21594","2010"
"21594","2011"
"21611","2012"
"21611","2013"
"21615","2008"
"21625","2012"
"21625","2013"
"21625","2014"
"21636","2008"
"21636","2009"
"21636","2010"
"21636","2012"
"21636","2013"
"21643","2008"
"21643","2009"
"21643","2010"
"21643","2011"
"21722","2007"
"21722","2008"
"21722","2009"
"21722","2010"
"21722","2011"
"21728","2011"
"21763","2010"
"21763","2011"
"21763","2012"
"21763","2013"
"21763","2014"
"21775","2010"
"21775","2011"
"21775","2012"
"21832","2013"
"21832","2014"
"21840","2011"
"21840","2012"
"21840","2013"
"21840","2014"
"21845","2010"
"21845","2011"
"21845","2012"
"21845","2013"
"21845","2014"
"21861","2008"
"21861","2009"
"21865","2012"
"21865","2013"
"21926","2007"
"21926","2008"
"21926","2010"
"21926","2012"
"21926","2013"
"21926","2014"
"21927","2009"
"21927","2010"
"21927","2011"
"21934","2011"
"21934","2012"
"21934","2013"
"21934","2014"
"21939","2011"
"21939","2012"
"21939","2013"
"21940","2011"
"21940","2012"
"21940","2013"
"21940","2014"
"21943","2009"
"21943","2010"
"21943","2011"
"21943","2012"
"21943","2013"
"21967","2008"
"21967","2009"
"21967","2010"
"21967","2011"
"21967","2012"
"21967","2013"
"21967","2014"
"21970","2013"
"21996","2012"
"21996","2013"
"21996","2014"
"22014","2012"
"22014","2013"
"22014","2014"
"22025","2011"
"22025","2012"
"22025","2013"
"22025","2014"
"22032","2012"
"22032","2013"
"22032","2014"
"22034","2011"
"22034","2012"
"22044","2010"
"22044","2011"
"22126","2007"
"22126","2008"
"22126","2009"
"22126","2010"
"22126","2011"
"22126","2012"
"22126","2013"
"22126","2014"
"22148","2012"
"22148","2013"
"22148","2014"
"22160","2009"
"22160","2010"
"22160","2011"
"22160","2012"
"22160","2013"
"22160","2014"
"22170","2011"
"22170","2012"
"22170","2013"
"22188","2008"
"22188","2009"
"22188","2010"
"22188","2011"
"22188","2012"
"22188","2013"
"22191","2011"
"22191","2012"
"22191","2013"
"22191","2014"
"22235","2014"
"22305","2008"
"22305","2009"
"22305","2010"
"22305","2011"
"22305","2012"
"22305","2013"
"22305","2014"
"22315","2012"
"22315","2013"
"22337","2012"
"22344","2010"
"22344","2011"
"22349","2008"
"22354","2011"
"22354","2012"
"22354","2013"
"22354","2014"
"22361","2006"
"22361","2007"
"22361","2008"
"22362","2007"
"22362","2008"
"22362","2009"
"22362","2010"
"22362","2011"
"22362","2012"
"22362","2013"
"22362","2014"
"22369","2012"
"22381","2011"
"22381","2012"
"22381","2013"
"22386","2006"
"22386","2007"
"22386","2008"
"22386","2009"
"22386","2010"
"22386","2011"
"22386","2012"
"22386","2013"
"22386","2014"
"22390","2013"
"22390","2014"
"22395","2009"
"22395","2010"
"22395","2011"
"22395","2012"
"22395","2013"
"22395","2014"
"22401","2010"
"22401","2011"
"22401","2012"
"22401","2013"
"22401","2014"
"22404","2012"
"22404","2013"
"22415","2013"
"22419","2011"
"22419","2012"
"22419","2013"
"22419","2014"
"22423","2010"
"22423","2011"
"22423","2012"
"22423","2013"
"22423","2014"
"22454","2012"
"22454","2013"
"22454","2014"
"22497","2006"
"22497","2007"
"22497","2009"
"22497","2010"
"22498","2010"
"22498","2011"
"22498","2012"
"22498","2013"
"22498","2014"
"22525","2013"
"22525","2014"
"22539","2012"
"22539","2013"
"22551","2011"
"22551","2012"
"22551","2013"
"22596","2012"
"22596","2013"
"22596","2014"
"22617","2013"
"22617","2014"
"22620","2008"
"22620","2009"
"22620","2010"
"22653","2007"
"22653","2008"
"22653","2009"
"22653","2010"
"22653","2011"
"22653","2012"
"22653","2013"
"22654","2010"
"22654","2011"
"22654","2012"
"22654","2013"
"22654","2014"
"22668","2012"
"22668","2013"
"22692","2013"
"22692","2014"
"22726","2011"
"22726","2012"
"22726","2013"
"22726","2014"
"22727","2008"
"22727","2009"
"22727","2010"
"22727","2011"
"22727","2012"
"22727","2013"
"22727","2014"
"22747","2010"
"22749","2013"
"22749","2014"
"22767","2007"
"22807","2012"
"22807","2013"
"22807","2014"
"22828","2013"
"22828","2014"
"22841","2012"
"22841","2013"
"22841","2014"
"22846","2009"
"22846","2010"
"22846","2011"
"22846","2012"
"22858","2011"
"22858","2012"
"22872","2012"
"22872","2013"
"22872","2014"
"22893","2013"
"22893","2014"
"22919","2011"
"22919","2012"
"22919","2013"
"22919","2014"
"22939","2009"
"22943","2011"
"22943","2012"
"22943","2013"
"22943","2014"
"22947","2012"
"22947","2013"
"23002","2011"
"23002","2012"
"23002","2013"
"23002","2014"
"23009","2010"
"23009","2011"
"23009","2012"
"23009","2013"
"23009","2014"
"23016","2011"
"23016","2012"
"23016","2013"
"23016","2014"
"23023","2011"
"23023","2012"
"23023","2013"
"23023","2014"
"23040","2013"
"23048","2013"
"23048","2014"
"23058","2013"
"23058","2014"
"23081","2010"
"23081","2011"
"23081","2012"
"23081","2013"
"23101","2010"
"23101","2011"
"23101","2012"
"23101","2013"
"23101","2014"
"23104","2012"
"23110","2010"
"23110","2011"
"23110","2012"
"23110","2013"
"23134","2013"
"23134","2014"
"23137","2010"
"23144","2011"
"23144","2012"
"23144","2013"
"23174","2011"
"23174","2012"
"23174","2013"
"23182","2009"
"23182","2010"
